👙VIP专享,#genre#
CGTN 新闻,https://epg.pw/stream/aab88a72770aff7ffa609ddd0c08a86146870f78425995ad3bd85451fd6a814e.m3u8
CGTN 新闻,https://epg.pw/stream/cf44a2785c7168d1328f507a814e036ac817c9c7890dfe0e909eb383609ebcc6.m3u8
CGTN 新闻,https://epg.pw/stream/7dd6a67cf3bce31b29bcf0f1f2b6531955749f7df4234b1a7ec9b7dfa704ca36.m3u8
CGTN 新闻,https://epg.pw/stream/977c04d280379683623f1cd854a406c59fbf2733f711aabd7891e3d5f9a86b2b.m3u8
CGTN 新闻,https://epg.pw/stream/5003acf3b2e8c162f0ed4e2c693169afd828f1e3c4089b533c7ad417c6eb5f2d.m3u8
CGTN 新闻,https://epg.pw/stream/2e3ce1ffdffad540feb94a39da3c3cf08075f45a5162157714fcc0a83e8e8553.m3u8
CGTN 新闻,https://epg.pw/stream/d06a46ef0d1d86f3862c0ebe4d350a68637a7250ee6a9dba347187fa0a48b337.m3u8
CGTN 新闻,https://epg.pw/stream/536dd790a73e2f7070ccfc3fbdafed407a03af18eb71c6d009510656864f05cc.m3u8
CGTN 新闻,https://epg.pw/stream/fb64b7bf2e5fcfe36c8fd57bdcfeac9ee6eff376ff4299bc815bdbb12d67e10b.m3u8
CGTN 新闻,https://epg.pw/stream/b29c52330e58673e9d8e63187aa65a654d1d7bcefd888ed427f081f96a4852dc.m3u8
CGTN 新闻,https://epg.pw/stream/2742b829eb13ddd744001d83a8961d01db74c63dff22fe5340b6259e7d03ff5b.m3u8
CGTN 新闻,https://epg.pw/stream/816cdcf6d5b0bcf557399157963fe427554a2ffcc7751c86fae07862514a76ee.m3u8
CGTN 新闻,https://epg.pw/stream/12f5f77a6469ccbfa03b6f2d689138f89f486ee4afed3ad1e1a840403a3bd358.m3u8
CGTN 新闻,https://epg.pw/stream/ef62d67dad114720af70a51b9a00ac33c6f0c9cfcdc8d1ebad00c0e0d9d51c16.m3u8
CGTN 新闻,https://epg.pw/stream/188fe37ecb52722c555201897d62a9baeee0b2ee0e1c2ddd988a660181bb0a6a.m3u8

CGTN 西班牙语,https://epg.pw/stream/8b596954e62a0aa4dcf41f14c542dc887f189abc7ce6ce217e03593fb27f1177.m3u8
CGTN 西班牙语,https://epg.pw/stream/32644b27df53a500dd42ddb0c101df37f0ada5c8d4bb5ed3f0612a65873b6de7.m3u8

CGTN 法语,https://epg.pw/stream/182476bbeaf13251289573a758465d37f1716f737f8f770d4e5980a63eb4a88b.m3u8

CGTN 俄语,https://epg.pw/stream/6ca06fc1489615cf31bdce2f8cb0f6c94a2f105e22a48d6e677cbef2f79a32d0.m3u8
CGTN 俄语,https://epg.pw/stream/2aa24d9a17f6cb2bd738ebb256f43628038a42202e0f7489f8bdec8261576ff6.m3u8
CGTN 俄语,https://epg.pw/stream/cd17ab0f6da0511b921f1546eaa98aaf24f3d12f6a2dc680cc8a2e5cf1a59ee6.m3u8

CGTN 纪录,https://epg.pw/stream/79383fa4f6857b64bb7418ac37eb40194a0f6363fdddc1cd55b4d9e01e15b3e4.m3u8
CGTN 纪录,https://epg.pw/stream/cd4b4cff196e30169dfdb9aa8dc13653625752a757f430aa1315d23a94eeabfb.m3u8
CGTN 纪录,https://epg.pw/stream/9ff834e7d37c50a64c9b956331d3d790d6e16f15e05046329a881ee2bd925345.m3u8
CGTN 纪录,https://epg.pw/stream/e74b19c0f5a673f99a941b71773d85831310db3652ce6950a04f0d68beb2d131.m3u8
CGTN 纪录,https://epg.pw/stream/ef7f9e597248ed3252f6d550d268a120bbb1d9b7e745bbe89347d3dded1f2085.m3u8

CETV1,https://epg.pw/stream/4a405cd885d87ed95cd3a89ad2f96b8c6f32fcb87b0216543803b20f58361b34.m3u8
CETV1,https://epg.pw/stream/8b1753aa1c34222511ed35b4c2590e3e37b4722a458ce8aa18f5243fb1659868.m3u8
CETV1,https://epg.pw/stream/9c865dbd040c2b5ab583bfbed60807b2ceab71f6e66b770626b0839b4c3272eb.m3u8
CETV1,https://epg.pw/stream/2475dbc81ceeab7e5593f43b2a7ce51c29083d883c1887ee1030f2d4edb766eb.m3u8
CETV1,https://epg.pw/stream/14867319e0bd88b95b76ec4ccfd62c4a50370f70bccf3fac4576396494640b1e.ctv

CCTV世界地理,https://epg.pw/stream/d959e7fa2de88f0daa2b9a5de3cc6caa70c29ab06c0cb568083ad454fd64c910.m3u8
CCTV世界地理,https://epg.pw/stream/62bd38d13979ff229cfdfe498eb5320eae75779c398f2d1b0b30f933a1c37430.m3u8
CCTV世界地理,https://epg.pw/stream/ca9a45a96f3627a084db01de1b2eb1ac8e0870141b35d21ee7a8a79bacd60949.m3u8
CCTV世界地理,https://epg.pw/stream/dfcde3923b163e2efa193aaeeeb75d54deed60e38a5a8007a462fb4c867cc6da.m3u8
CCTV世界地理,https://epg.pw/stream/c527d72a9d74b18ae3111d4a18879936458f89d99bb8c5408ddbbc9c34a6f9e9.m3u8
CCTV世界地理,https://epg.pw/stream/91123c5d1b41bb33060e41596c5113d36dac8eef430746bdde7ba57e0cf91533.m3u8
CCTV世界地理,https://epg.pw/stream/792a8814354894d8856ccda992e35e4c827e82bc900ad1dee5b96455ba71d3b4.m3u8
CCTV世界地理,https://epg.pw/stream/4c08eb609037ecf33e462c54898a966a5bfd28aebd3af444700bb5d28b7a9eb2.m3u8
CCTV世界地理,https://epg.pw/stream/358c344c1af20b282dd61d667aa425557f3c4d9627f406d70d2506e11e859f19.m3u8
CCTV世界地理,https://epg.pw/stream/cb402f7e73371e08e6c27b6ce738b72b1e87147d1568cc311605d7d35c608fb5.m3u8
CCTV世界地理,https://epg.pw/stream/6c49b3dcaa8df3ccc513b14c3dbeb8b0c6a404805e88aee19c1ebc53d79dbfef.m3u8
CCTV世界地理,https://epg.pw/stream/6716f16d770e07857dd79880ba4eac8be33b12152aa02723f9b13fb5f6486dca.m3u8
CCTV兵器科技,https://epg.pw/stream/33adc72bf5c5ca3b3e4e60a8207ffbeb1bff76fd2fa3737a54fba7bd10c39457.m3u8
CCTV兵器科技,https://epg.pw/stream/61f07018947bc29ab5c6047687a17e42da80f2941a3b36b3d22fff234caf75e0.m3u8
CCTV兵器科技,https://epg.pw/stream/a30b4450fac84ae0006a2cffa2ef1d9c9c149918a0d2803a47f3fe74f026f7fa.m3u8
CCTV兵器科技,https://epg.pw/stream/07d8c039c5ee127e0f55d9e7690074ee2e26ca5999cf7f1a389bc7be63a91ea0.m3u8
CCTV兵器科技,https://epg.pw/stream/004a9428d972294cb8aad877f172f3d8e06634829205fdcf7cd2eeb78260481f.m3u8
CCTV兵器科技,https://epg.pw/stream/12ae7aa3d308c1b69097ce1611b13ff3e39247b347923cf772772d7424c52780.m3u8
CCTV兵器科技,https://epg.pw/stream/50a839bab7be9e04f8ddc298ef401ad4a914b12eb9accab631cd81d8e420c68b.m3u8
CCTV兵器科技,https://epg.pw/stream/2f52124ae30f65f7cbc6629944165f97312c396f255f76fcf59535f874409e07.m3u8
CCTV兵器科技,https://epg.pw/stream/3a1c3720c8e4b469469d7a792f9ecced0e49a2fb1f0c1cc3492eaf6fd5174777.m3u8
CCTV兵器科技,https://epg.pw/stream/cf89b8e69ac2d05546728fcee133c19ac9de8e5ea67358408a19c4984b91c62c.m3u8
CCTV-7国防军事,https://epg.pw/stream/7adf5da9e6f49ca64863630691e0c8580ba93ff7459b2382bbc919affdb933da.m3u8
CCTV-7国防军事,https://epg.pw/stream/06fbd422abb613fea8238544c010d79a1ba7a4a53bafe4e518cfa393ef141d9c.m3u8
CCTV-7国防军事,https://epg.pw/stream/bbe967530d8fa9e49eaf55e5658ac938f0d80d6f616399efd0a110116c6b2c1f.m3u8
CCTV-7国防军事,https://epg.pw/stream/2ca1685ddcfc5cb2ed6f9f2bff2fb9ae7fee09ac974196d9f5b0973aaf88098e.m3u8
CCTV-7国防军事,https://epg.pw/stream/0ae44cc6aa265e89baa73fd2af66d34b14c6a18781896c5d8409788b3e4213ca.m3u8
CCTV台球,https://epg.pw/stream/51b8aac49ec3c280ee204075b38542e9a547208c9f6a19b6bd517a333e321407.m3u8
CCTV女性时尚,https://epg.pw/stream/fe8b30a1c7e5156f844801fd71e5df52d089e315fb1ee961c73f7cbd8e6d57bf.m3u8
CCTV女性时尚,https://epg.pw/stream/cf279ef7e5a1bdd1a49ec181b01cf882d17af7de376bf1f028bceba570cdb661.m3u8
CCTV女性时尚,https://epg.pw/stream/10da2dc5e9d3396c98cb7c8ac54922e6fccc9c6a0bdf20f13b00b81e2038f4b1.m3u8
CCTV女性时尚,https://epg.pw/stream/79495f0f8aac2d56d4fb4e8f7dc909213a74f2e78ae828dc9c66d4d2e8b349c1.m3u8
CCTV女性时尚,https://epg.pw/stream/1a6fd0de3d6a619d91cee90abe9bc11300943241094508ba6ba2a0b84bd29906.m3u8
CCTV女性时尚,https://epg.pw/stream/a533315333e1bc3b683d5315e0a3ce8fb44bb8d5a84ce84064ee760f7aa209ae.m3u8
CCTV女性时尚,https://epg.pw/stream/a442693ecdc6f2d9a0d13058a203bffeed370bca4572dc9aa53bc0c681a81348.m3u8
CCTV女性时尚,https://epg.pw/stream/cb3078cfa7d4a7cb81727c011146f1e062af76096da5412cadcc5871aafe0d7a.m3u8
CCTV怀旧剧场,https://epg.pw/stream/98f9afe72c71736a706091d3f900668b348f842d6982b02a5a2ea9b078b79d5e.m3u8
CCTV怀旧剧场,https://epg.pw/stream/a5f52c00f4c77e44c037e7c275b3302f808389e7f7755d19f0a4213abafcba4a.m3u8
CCTV怀旧剧场,https://epg.pw/stream/f3a73aee263dea55b1e8c29ab937790bba583d2a45ad88f4e8bb6cce98f472e7.m3u8
CCTV怀旧剧场,https://epg.pw/stream/55c302849bae0770eecc6e2b5c81cb52057a45f318ffc29eaf9cb47b67da74aa.m3u8
CCTV怀旧剧场,https://epg.pw/stream/eba4358eff17ea10cca1bf5b0ebe54174dd308c079d3df79886ea65c3176d704.m3u8
CCTV怀旧剧场,https://epg.pw/stream/ac9097ca5a2f25c4a95bf3ed4b371f34dd3f3124ded20e09a408b807f160d408.m3u8
CCTV怀旧剧场,https://epg.pw/stream/fd21d1a6d16e9a73c649585b539a9c75d1af788c327cc6f8324f48e01c71cd28.m3u8
CCTV怀旧剧场,https://epg.pw/stream/6c6274d39558ce249a0c06807cb22de4667d87352c911ddc73523ba9512000b4.m3u8
CCTV怀旧剧场,https://epg.pw/stream/3d4d3a15da9c104bf983385e4e6b6e08fd99401f9311beca720019fef2373146.m3u8
CCTV怀旧剧场,https://epg.pw/stream/a492100558f20bdd2e34a38432f0791f7a01e7388e0cd765bb9421e2fa6cb460.m3u8
CCTV怀旧剧场,https://epg.pw/stream/6d9064b5efa7998474072f1ba5037695e9488645e804a90cbd39836b3299a746.m3u8
CCTV第一剧场,https://epg.pw/stream/ba55b8e8aea7622044ad6925d44966b26283edbe03be0646f351292a22e1027c.m3u8
CCTV第一剧场,https://epg.pw/stream/34a8b7e1631658ee7b6ede37a363a6e84046ce031dfdaab4eba0aaad1f9dc55e.m3u8
CCTV第一剧场,https://epg.pw/stream/1704100d96c300ab75d4f7eb5f6dfec1b469761388518728ff27a9d9a9ddd6f0.m3u8
CCTV第一剧场,https://epg.pw/stream/cb982cd11c33a7a3e1d619ce2102da800017b9f7fb68d29127d819e501cd2da6.m3u8
CCTV第一剧场,https://epg.pw/stream/aee54e567e9fdf8437da935928853b1c355c3702ccac7ccd9bd5df0d0f8b3ba2.m3u8
CCTV第一剧场,https://epg.pw/stream/40692b686ff75eb93c9981fd2ba64b2eb39f083a40cdd4ceafb09987d68cda43.m3u8
CCTV第一剧场,https://epg.pw/stream/27b467f0661ad04238637f2c16bdcf999aa2287b4be476bb41d7d16a3faeda89.m3u8
CCTV第一剧场,https://epg.pw/stream/19b0bb5ed5e76b81366804e720530bb33ab6fbbe3d493250e2522f7ce49d99fd.m3u8
CCTV第一剧场,https://epg.pw/stream/281dd81a7ceb3c59b7ac4fecc2e3510dd5c0fd1f95b2080bf5e3c4eb5f02608a.m3u8
CCTV第一剧场,https://epg.pw/stream/2666ab424a782d6d9fe6afa182d6974be8f8e23ac9c3335ee27fff4170eefbb6.m3u8
CCTV第一剧场,https://epg.pw/stream/c6c3b29a6b53021248ceab61dfcf380057075718e4bc997101e5545d095d7108.m3u8
CCTV卫生健康,https://epg.pw/stream/884b4b6682499660350ee8dfd4ce95a4f6b59ea96c3aa9cba2c8417a1b669c69.m3u8
CCTV电视指南,https://epg.pw/stream/ae6db39695d3a01952e4c27e6fcf4205550fd389992ec2079593f1d9d94c33c5.m3u8
CCTV电视指南,https://epg.pw/stream/0eac2bb1c60dba21c4ae9382ac72ef178f949ff7fd2eac315979568177da3b78.m3u8
CCTV电视指南,https://epg.pw/stream/2ab97656754af14c8056f7ec30e573a840435a49ee3c027191471870e22bf38e.m3u8
CCTV电视指南,https://epg.pw/stream/f43a5f43056bfc2f1cffa97b1400753eecb5494afd35e995332d1d06fb36e839.m3u8
CCTV电视指南,https://epg.pw/stream/79c5392355b9b4c1bc6a53818eed24728582329ce5039c1ed6ff28c706424716.m3u8
CCTV电视指南,https://epg.pw/stream/c29d7be6da24eb8b7847a44d0ef8cb0fb646db07b9398e3d00dda429280d46e0.m3u8
CCTV电视指南,https://epg.pw/stream/e551b72f5615ed5e0a5bebb3ee41f0c5ccc34e17d051ee942c26bec776b5c71d.m3u8
CCTV风云剧场,https://epg.pw/stream/40f15cd72d07b00866a91897b110af982ac0a3b184a286a8d5e3ee7d6a41407d.m3u8
CCTV风云剧场,https://epg.pw/stream/73f6718206f73fd4f815adc4982f777c072ca82d50061ae5f8a883f0f39204dd.m3u8
CCTV风云剧场,https://epg.pw/stream/7d14794957c74aa7600cceab4c4016b55afdf1f1368d309b0e22bf9d6817ea56.m3u8
CCTV风云剧场,https://epg.pw/stream/10e5f33490120d5cfa2524f5adf036761de4cd0f35a9190c98b4a14d29b0b6d1.m3u8
CCTV风云剧场,https://epg.pw/stream/284b1db45cd64bd9930292f77c2465bc2e9743920a63b015b42d44edd99d353d.m3u8
CCTV风云剧场,https://epg.pw/stream/9014905e306c1f811212cfaed6f32d580b62809ebf94eb083b1f951c1f4e403c.m3u8
CCTV风云剧场,https://epg.pw/stream/188d6288cb9620394b0f06f0b782f33faeb744a7941bacc0847b33aab84c8ad4.m3u8
CCTV风云剧场,https://epg.pw/stream/34e9926e2f38b8b8eedc40dea5371fec57795a734c6db2b9f01990a4b010ad47.m3u8
CCTV风云剧场,https://epg.pw/stream/55ac41cd6d7fbf440e60c519c35db0041cfb11f472547202ac5bb85914a27271.m3u8
CCTV风云剧场,https://epg.pw/stream/9e37d5c4f2777a0c151ab1e26e16397ab40d28147569af8e307126fd110a9f64.m3u8
CCTV风云足球,https://epg.pw/stream/122835fa915406615737ceb261f638f27e4101526191b85c281580274a185862.m3u8
CCTV风云足球,https://epg.pw/stream/2d3c6f802a72a2b069f9601f28403430f5c8afa3657e86c99c9bd9d1fda993b8.m3u8
CCTV风云足球,https://epg.pw/stream/24e1a5e51acf153b47d1fbb9145f4ecaf442240be5afba3e73c69c4f59c60d58.m3u8
CCTV风云音乐,https://epg.pw/stream/f2a250baee1a3686b366ffce49911bbb18ce84c37a8fc56b280eafc1a0d00e12.m3u8
CCTV风云音乐,https://epg.pw/stream/8448feb060907f9dd0d108421f555947c2f9d033d03d957c7be687712c09fd6a.m3u8
CCTV风云音乐,https://epg.pw/stream/288479b118bfbb9066bc1d6df78cbfa0afea25ab3f405dd2cfad2352e6152ee0.m3u8
CCTV风云音乐,https://epg.pw/stream/6b343ffc3562fd77b71e538cb6d9c797dadd149998cb6ea7700a22fc10670eec.m3u8
CCTV风云音乐,https://epg.pw/stream/917602897336376a3d95f7fe2cd16a84e28560b41db38f6d7194a95839dc4f25.m3u8
CCTV风云音乐,https://epg.pw/stream/81f7e135a289437e3c677998f5e4356b3a567101485e61151ffde2cd9eadeaef.m3u8
CCTV风云音乐,https://epg.pw/stream/28851410aff600c3e344f196208104df71c301c8ab41f7abcf13f878e9a1bdaf.m3u8
CCTV风云音乐,https://epg.pw/stream/01aa9debf2a0e7c2e3d3a1d3379e49742161f5572cf6184982c6325c1ae139c7.m3u8
CCTV高尔夫网球,https://epg.pw/stream/a459efd631c3b57f1b99284c34beeb6e7e0f4d3dc2e09e585fa3c3326b5e1169.m3u8
CCTV高尔夫网球,https://epg.pw/stream/b6a7ba859b80c8ba06ddb32a07d1a0b5b3e4f51178f6d76fa78740a47c6ca601.m3u8
CCTV高尔夫网球,https://epg.pw/stream/bae317f64ca96a8a3bcea8c947fb6243eaaef16865068e6ba172cacb6576f023.m3u8
CCTV高尔夫网球,https://epg.pw/stream/17c43fdc7906d922bd94cb2267804e2c76ba564cff306676e0eed15453ebc747.m3u8
CCTV11戏曲,https://epg.pw/stream/b7ef5c529b15446a2c8ce45c8f7aa56adcdf83cca42dd7c680952f4fbd52a163.m3u8
CCTV4中文国际,https://epg.pw/stream/591e69911bdeebd036c7ca00932c75f08be5177ef765368dd20028ddb763abe5.m3u8
CCTV文化精品,https://epg.pw/stream/327444100046797b564ba98901d93685ddbcf69d79897d7b502015cd6eb94c20.m3u8
CCTV文化精品,https://epg.pw/stream/fc9e6464703a5fbef5971a902e635852dcad1a16b136419996d6898fce1e575a.m3u8
CCTV文化精品,https://epg.pw/stream/8b0f33d962813be8dc67aa3500caa513dc8b4734c6686733b1373c36bef5adba.m3u8
CCTV文化精品,https://epg.pw/stream/729e7a5aec3b1c286354326c057d982935ac94fa1b44771ad6d851501bfe7792.m3u8
CCTV文化精品,https://epg.pw/stream/01f699bf20dc9b05c080e844b5dbe3139d9abdd638356429ce35d3faf5e6259b.m3u8
CCTV文化精品,https://epg.pw/stream/dbc8d3dff6d2e0de3e07bf4ba9dd5ba3dc28873c216207cd91c04bbfa67fcccf.m3u8
CCTV文化精品,https://epg.pw/stream/d105843f7ab7a4cc26bfa6ab9ee4aa8bf0dd1bd43f272b219ee041cd77d6505f.m3u8
CCTV文化精品,https://epg.pw/stream/6bae4dacb02e0c9ec8df97bb12166b59b0205772e8b34598b823be72447e4cd8.m3u8
CCTV文化精品,https://epg.pw/stream/6fe58151417880b691ced3a57e473a7acd016c3a0c1704a58e39a36930484f73.m3u8

CCTV1,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240127_1/playlist.m3u8?CONTENTID=00000110240127_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV2,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240244_1/playlist.m3u8?CONTENTID=00000110240244_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV3,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240245_1/playlist.m3u8?CONTENTID=00000110240245_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV4,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240316_1/playlist.m3u8?CONTENTID=00000110240316_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV5,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240246_1/playlist.m3u8?CONTENTID=00000110240246_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV5,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240281_1/playlist.m3u8?CONTENTID=00000110240281_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV5+,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240128_1/playlist.m3u8?CONTENTID=00000110240128_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV6,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240247_1/playlist.m3u8?CONTENTID=00000110240247_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV7,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240248_1/playlist.m3u8?CONTENTID=00000110240248_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV8,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240249_1/playlist.m3u8?CONTENTID=00000110240249_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV9,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240250_1/playlist.m3u8?CONTENTID=00000110240250_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV9,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240478_1/playlist.m3u8?CONTENTID=00000110240478_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV10,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240251_1/playlist.m3u8?CONTENTID=00000110240251_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
